rental_id,rental_date,return_date,customer_lastname,store_id,rental_store_city,film_title,film_rental_duration,film_rental_rate,film_replacement_cost,film_rating,have_coherence
4747,2005-07-08 13:53:01,2005-07-12 17:10:01,BALES,2,Woodridge,SUGAR WONKA,3,4.99,20.99,PG,True
4748,2005-07-08 13:59:38,2005-07-15 16:51:38,MOORE,2,Woodridge,VALENTINE VANISHING,7,0.99,9.99,PG-13,True
4749,2005-07-08 14:05:58,2005-07-10 18:35:58,DEAN,1,Lethbridge,DYING MAKER,5,4.99,28.99,PG,True
4750,2005-07-08 14:07:03,2005-07-13 18:05:03,KELLEY,1,Lethbridge,ROOM ROMAN,7,0.99,27.99,PG,True
4751,2005-07-08 14:07:52,2005-07-13 10:37:52,QUIGLEY,2,Woodridge,SAMURAI LION,5,2.99,21.99,G,True
4752,2005-07-08 14:15:20,2005-07-12 13:22:20,VINES,2,Woodridge,RANGE MOONWALKER,3,4.99,25.99,PG,True
4753,2005-07-08 14:18:41,2005-07-09 10:00:41,GAMEZ,1,Lethbridge,GILMORE BOILED,5,0.99,29.99,R,True
4754,2005-07-08 14:20:01,2005-07-11 11:50:01,COLE,2,Woodridge,PRIMARY GLASS,7,0.99,16.99,G,True
4755,2005-07-08 14:23:41,2005-07-10 19:35:41,CULPEPPER,1,Lethbridge,CHILL LUCK,6,0.99,17.99,PG,True
4756,2005-07-08 14:24:00,2005-07-12 16:16:00,FOUST,1,Lethbridge,PET HAUNTING,3,0.99,11.99,PG,True
4757,2005-07-08 14:36:51,2005-07-12 15:28:51,ADAM,1,Lethbridge,ENDING CROWDS,6,0.99,10.99,PG-13,True
4758,2005-07-08 14:38:02,2005-07-13 12:09:02,CRAIG,2,Woodridge,SLIPPER FIDELITY,5,0.99,14.99,PG-13,True
4759,2005-07-08 14:39:22,2005-07-17 15:02:22,GREGORY,1,Lethbridge,SWEDEN SHINING,6,4.99,19.99,PG,True
4760,2005-07-08 14:48:07,2005-07-10 12:41:07,DUNCAN,2,Woodridge,SMOOCHY CONTROL,7,0.99,18.99,R,True
4761,2005-07-08 14:51:45,2005-07-14 20:28:45,FOUST,2,Woodridge,SECRETARY ROUGE,5,4.99,20.99,PG,True
4762,2005-07-08 14:54:42,2005-07-12 18:08:42,ADAMS,1,Lethbridge,BOOGIE AMELIE,6,4.99,11.99,R,True
4763,2005-07-08 14:57:32,2005-07-15 10:00:32,GANDY,1,Lethbridge,CURTAIN VIDEOTAPE,7,0.99,27.99,PG-13,True
4764,2005-07-08 15:01:25,2005-07-17 15:16:25,FLORES,1,Lethbridge,DYING MAKER,5,4.99,28.99,PG,True
4765,2005-07-08 15:08:45,2005-07-13 10:44:45,NEUMANN,2,Woodridge,BUCKET BROTHERHOOD,7,4.99,20.99,PG,True
4766,2005-07-08 15:16:04,2005-07-15 11:04:04,BLACK,2,Woodridge,DIVIDE MONSTER,6,2.99,20.99,PG-13,True
4767,2005-07-08 15:18:53,2005-07-13 15:48:53,FRALEY,1,Lethbridge,SONG HEDWIG,3,0.99,29.99,PG-13,True
4768,2005-07-08 15:28:20,2005-07-09 11:46:20,CRAWLEY,1,Lethbridge,MUSKETEERS WAIT,7,4.99,17.99,PG,True
4769,2005-07-08 15:29:16,2005-07-09 18:42:16,GEARY,2,Woodridge,SALUTE APOLLO,4,2.99,29.99,R,True
4770,2005-07-08 15:29:46,2005-07-14 13:31:46,BOX,2,Woodridge,LOATHING LEGALLY,4,0.99,29.99,R,True
4771,2005-07-08 15:33:32,2005-07-10 12:38:32,LOPEZ,2,Woodridge,DIVIDE MONSTER,6,2.99,13.99,PG-13,True
4772,2005-07-08 15:41:11,2005-07-17 15:25:11,TALBERT,1,Lethbridge,INTOLERABLE INTENTIONS,6,4.99,20.99,PG-13,True
4773,2005-07-08 15:41:39,2005-07-13 18:16:39,DELUCA,2,Woodridge,PATRIOT ROMAN,6,2.99,20.99,PG,True
4774,2005-07-08 15:42:28,2005-07-16 18:29:28,MEADOR,1,Lethbridge,CHOCOLAT HARRY,5,0.99,16.99,NC-17,True
4775,2005-07-08 15:44:05,2005-07-11 20:39:05,GUNDERSON,2,Woodridge,VACATION BOONDOCK,4,2.99,20.99,R,True
4776,2005-07-08 15:44:20,2005-07-17 10:50:20,PREWITT,1,Lethbridge,METAL ARMAGEDDON,6,2.99,26.99,PG-13,True
4777,2005-07-08 15:48:34,2005-07-16 15:25:34,FORD,2,Woodridge,BRINGING HYSTERICAL,7,2.99,14.99,PG,True
4778,2005-07-08 15:51:51,2005-07-12 16:58:51,WOOD,2,Woodridge,CHAINSAW UPTOWN,6,0.99,25.99,PG,True
4779,2005-07-08 15:53:41,2005-07-15 20:30:41,GILMAN,1,Lethbridge,EXCITEMENT EVE,3,0.99,20.99,G,True
4780,2005-07-08 16:06:51,2005-07-13 18:34:51,HARRISON,1,Lethbridge,MOULIN WAKE,4,0.99,20.99,PG-13,True
4781,2005-07-08 16:06:55,2005-07-16 11:22:55,MCALISTER,1,Woodridge,HANDICAP BOONDOCK,4,0.99,28.99,R,True
4782,2005-07-08 16:08:51,2005-07-17 17:56:51,QUIGLEY,1,Lethbridge,BRINGING HYSTERICAL,7,2.99,14.99,PG-13,True
4783,2005-07-08 16:09:24,2005-07-16 21:53:24,JOHNSTON,1,Lethbridge,SUMMER SCARFACE,5,0.99,25.99,G,True
4784,2005-07-08 16:09:56,2005-07-09 20:35:56,LANE,2,Woodridge,CAPER MOTIONS,6,0.99,22.99,G,True
4785,2005-07-08 16:10:19,2005-07-11 18:52:19,GILLETTE,2,Woodridge,ALAMO VIDEOTAPE,6,0.99,20.99,G,True
4786,2005-07-08 16:13:05,2005-07-16 15:29:05,WATTS,2,Woodridge,MOONWALKER FOOL,5,4.99,20.99,G,True
4787,2005-07-08 16:16:04,2005-07-14 18:02:04,MILLER,1,Lethbridge,STRICTLY SCARFACE,3,2.99,24.99,PG-13,True
4788,2005-07-08 16:17:35,2005-07-11 11:56:35,MILAM,1,Lethbridge,CINCINATTI WHISPERER,5,4.99,26.99,NC-17,True
4789,2005-07-08 16:22:01,2005-07-15 18:29:01,BROOKS,2,Woodridge,AFFAIR PREJUDICE,5,2.99,26.99,G,True
4790,2005-07-08 16:25:27,2005-07-11 11:35:27,KINDER,1,Lethbridge,AMELIE HELLFIGHTERS,4,4.99,23.99,R,True
4791,2005-07-08 16:27:24,2005-07-14 21:50:24,CAUSEY,1,Lethbridge,MAIDEN HOME,3,4.99,9.99,PG,True
4792,2005-07-08 16:29:38,2005-07-10 16:31:38,ROBERTSON,2,Woodridge,INSECTS STONE,3,0.99,14.99,NC-17,True
4793,2005-07-08 16:30:01,2005-07-15 17:56:01,MCCARTNEY,2,Woodridge,PILOT HOOSIERS,6,2.99,17.99,PG,True
4794,2005-07-08 16:30:11,2005-07-17 12:41:11,REA,1,Lethbridge,MAGNIFICENT CHITTY,3,2.99,27.99,R,True
4795,2005-07-08 16:32:54,2005-07-09 14:15:54,SLEDGE,2,Woodridge,ROXANNE REBEL,5,0.99,9.99,R,True
4796,2005-07-08 16:35:44,2005-07-13 11:08:44,MOORE,1,Lethbridge,MADNESS ATTACKS,4,0.99,14.99,PG-13,True
4797,2005-07-08 16:39:05,2005-07-09 11:41:05,TERRY,2,Woodridge,FARGO GANDHI,3,2.99,20.99,G,True
4798,2005-07-08 16:45:16,2005-07-16 13:45:16,RICHARDS,2,Woodridge,STOCK GLASS,7,2.99,10.99,PG,True
4799,2005-07-08 16:49:27,2005-07-12 19:58:27,VINES,2,Woodridge,TOMATOES HELLFIGHTERS,6,0.99,23.99,PG,True
4800,2005-07-08 16:51:08,2005-07-13 14:16:08,DIAZ,2,Woodridge,HOLLOW JEOPARDY,7,4.99,25.99,NC-17,True
4801,2005-07-08 16:51:36,2005-07-13 17:23:36,FRANCISCO,1,Lethbridge,COLOR PHILADELPHIA,6,2.99,19.99,PG-13,True
4802,2005-07-08 16:55:17,2005-07-15 19:34:17,SLONE,2,Woodridge,AFFAIR PREJUDICE,5,2.99,20.99,G,True
4803,2005-07-08 16:56:34,2005-07-14 20:16:34,WATKINS,1,Lethbridge,GUNFIGHT MOON,5,0.99,16.99,NC-17,True
4804,2005-07-08 16:57:30,2005-07-10 18:25:30,WALTERS,2,Woodridge,SORORITY QUEEN,6,0.99,20.99,NC-17,True
4805,2005-07-08 16:59:12,2005-07-09 15:02:12,MARTEL,2,Woodridge,BLUES INSTINCT,5,2.99,18.99,G,True
4806,2005-07-08 17:01:02,2005-07-15 21:41:02,SEWARD,2,Woodridge,BACKLASH UNDEFEATED,3,4.99,24.99,PG-13,True
4807,2005-07-08 17:01:48,2005-07-16 22:33:48,QUINTANILLA,1,Lethbridge,WONDERLAND CHRISTMAS,4,4.99,19.99,PG,True
4808,2005-07-08 17:02:49,2005-07-12 22:49:49,PREWITT,2,Woodridge,MANNEQUIN WORST,3,2.99,18.99,PG-13,True
4809,2005-07-08 17:03:22,2005-07-17 22:39:22,GILLETTE,2,Woodridge,UNFORGIVEN ZOOLANDER,7,0.99,15.99,PG,True
4810,2005-07-08 17:04:06,2005-07-09 13:41:06,CHAPMAN,2,Woodridge,TEQUILA PAST,6,4.99,17.99,PG,True
4811,2005-07-08 17:04:24,2005-07-12 16:41:24,STEVENS,2,Woodridge,TEEN APOLLO,3,4.99,25.99,G,True
4812,2005-07-08 17:07:11,2005-07-17 21:03:11,ROYAL,1,Lethbridge,REIGN GENTLEMEN,3,2.99,29.99,PG-13,True
4813,2005-07-08 17:09:56,2005-07-09 22:29:56,FENNELL,2,Woodridge,MOVIE SHAKESPEARE,6,4.99,27.99,PG,True
4814,2005-07-08 17:11:09,2005-07-17 12:43:09,HANSON,1,Lethbridge,SAVANNAH TOWN,5,0.99,25.99,PG-13,True
4815,2005-07-08 17:12:51,2005-07-17 13:14:51,WOFFORD,1,Lethbridge,CORE SUIT,3,2.99,24.99,PG-13,True
4816,2005-07-08 17:14:14,2005-07-11 15:03:14,CASTILLO,2,Woodridge,MONTEREY LABYRINTH,6,0.99,13.99,G,True
4817,2005-07-08 17:17:31,2005-07-09 22:32:31,HOLMES,2,Woodridge,GASLIGHT CRUSADE,4,2.99,10.99,PG,True
4818,2005-07-08 17:18:22,2005-07-14 14:40:22,SHAW,1,Woodridge,ANACONDA CONFESSIONS,3,0.99,9.99,R,True
4819,2005-07-08 17:19:15,2005-07-16 14:32:15,COX,2,Woodridge,EXPENDABLE STALLION,3,0.99,14.99,PG,True
4820,2005-07-08 17:25:23,2005-07-17 20:32:23,WILLIS,2,Woodridge,MOCKINGBIRD HOLLYWOOD,4,0.99,27.99,PG-13,True
4821,2005-07-08 17:28:08,2005-07-11 17:44:08,WILLIS,1,Lethbridge,GOODFELLAS SALUTE,4,4.99,22.99,PG,True
4822,2005-07-08 17:28:47,2005-07-14 13:06:47,HARPER,1,Lethbridge,SUNRISE LEAGUE,3,4.99,19.99,PG-13,True
4823,2005-07-08 17:28:54,2005-07-11 23:10:54,VASQUEZ,2,Woodridge,APOCALYPSE FLAMINGOS,6,4.99,11.99,R,True
4824,2005-07-08 17:37:39,2005-07-16 18:27:39,HARVEY,2,Woodridge,HARRY IDAHO,5,4.99,20.99,PG-13,True
4825,2005-07-08 17:43:01,2005-07-11 20:58:01,PREWITT,2,Woodridge,LOLA AGENT,4,4.99,24.99,PG,True
4826,2005-07-08 17:44:25,2005-07-16 20:14:25,CUNNINGHAM,1,Lethbridge,DADDY PITTSBURGH,5,4.99,26.99,G,True
4827,2005-07-08 17:46:30,2005-07-11 14:12:30,JORDAN,2,Woodridge,WIFE TURN,3,4.99,27.99,NC-17,True
4828,2005-07-08 17:52:29,2005-07-11 14:35:29,SIMMONS,2,Woodridge,DORADO NOTTING,5,4.99,20.99,NC-17,True
4829,2005-07-08 17:54:18,2005-07-11 23:41:18,HENRY,1,Lethbridge,MIXED DOORS,6,2.99,26.99,PG-13,True
4830,2005-07-08 17:56:23,2005-07-17 21:40:23,MARKHAM,2,Woodridge,DRIVER ANNIE,4,2.99,11.99,PG-13,True
4831,2005-07-08 18:00:14,2005-07-12 15:54:14,BURKE,1,Lethbridge,MOULIN WAKE,4,0.99,20.99,PG-13,True
4832,2005-07-08 18:07:05,2005-07-10 19:37:05,FORTIER,2,Woodridge,HAPPINESS UNITED,6,2.99,23.99,G,True
4833,2005-07-08 18:07:35,2005-07-13 15:29:35,WOFFORD,2,Woodridge,ORANGE GRAPES,4,0.99,21.99,PG-13,True
4834,2005-07-08 18:07:45,2005-07-14 15:27:45,BAUGHMAN,1,Lethbridge,ENGLISH BULWORTH,3,0.99,18.99,PG-13,True
4835,2005-07-08 18:08:13,2005-07-17 16:51:13,BRYANT,1,Woodridge,MAGNOLIA FORRESTER,4,0.99,28.99,PG-13,True
4836,2005-07-08 18:09:08,2005-07-15 20:19:08,TROUT,2,Woodridge,MULAN MOON,4,0.99,10.99,G,True
4837,2005-07-08 18:09:12,2005-07-11 16:40:12,BLACK,2,Woodridge,HOLLYWOOD ANONYMOUS,7,0.99,29.99,PG,True
4838,2005-07-08 18:11:00,2005-07-17 12:57:00,PERRY,1,Lethbridge,SNOWMAN ROLLERCOASTER,3,0.99,27.99,G,True
4839,2005-07-08 18:13:10,2005-07-15 12:49:10,GRUBER,1,Lethbridge,HALLOWEEN NUTS,6,2.99,19.99,PG-13,True
4840,2005-07-08 18:18:16,2005-07-16 14:59:16,MARSHALL,1,Lethbridge,GOLD RIVER,4,4.99,21.99,R,True
4841,2005-07-08 18:18:23,2005-07-11 16:51:23,BOWMAN,2,Woodridge,CAMELOT VACATION,3,0.99,26.99,NC-17,True
4842,2005-07-08 18:21:30,2005-07-10 22:25:30,DUNN,2,Woodridge,FIGHT JAWBREAKER,3,0.99,13.99,R,True
4843,2005-07-08 18:27:28,2005-07-15 00:26:28,PHILLIPS,1,Lethbridge,SIEGE MADRE,7,0.99,23.99,R,True
4844,2005-07-08 18:28:13,2005-07-09 21:17:13,GILBERT,2,Woodridge,TEQUILA PAST,6,4.99,17.99,PG,True
4845,2005-07-08 18:28:20,2005-07-09 14:38:20,PITT,2,Woodridge,LAMBS CINCINATTI,6,4.99,18.99,PG-13,True
4846,2005-07-08 18:29:05,2005-07-10 22:33:05,GRUBER,2,Woodridge,BOUND CHEAPER,5,0.99,17.99,PG,True
4847,2005-07-08 18:29:13,2005-07-15 18:12:13,NOLEN,2,Woodridge,ROSES TREASURE,5,4.99,23.99,PG-13,True
4848,2005-07-08 18:30:16,2005-07-12 19:53:16,BREWER,2,Woodridge,OZ LIAISONS,4,2.99,20.99,R,True
4849,2005-07-08 18:34:34,2005-07-14 20:27:34,RICE,2,Woodridge,VIDEOTAPE ARSENIC,4,4.99,10.99,NC-17,True
4850,2005-07-08 18:39:31,2005-07-13 00:18:31,GRANT,2,Woodridge,PAYCHECK WAIT,4,4.99,27.99,PG-13,True
4851,2005-07-08 18:40:05,2005-07-12 21:46:05,GAFFNEY,2,Woodridge,ANNIE IDENTITY,3,0.99,15.99,G,True
4852,2005-07-08 18:43:15,2005-07-15 18:48:15,EAST,1,Lethbridge,SEATTLE EXPECATIONS,4,4.99,18.99,PG-13,True
4853,2005-07-08 18:43:18,2005-07-12 14:28:18,LEWIS,1,Lethbridge,FISH OPUS,4,2.99,22.99,R,True
4854,2005-07-08 18:44:44,2005-07-13 13:37:44,POINDEXTER,1,Lethbridge,SIERRA DIVIDE,3,0.99,12.99,PG-13,True
4855,2005-07-08 18:45:50,2005-07-11 18:23:50,JORDON,2,Woodridge,DRIFTER COMMANDMENTS,5,4.99,18.99,PG-13,True
4856,2005-07-08 18:47:38,2005-07-13 15:02:38,MILLER,2,Woodridge,LOSER HUSTLER,5,4.99,28.99,PG,True
4857,2005-07-08 18:52:07,2005-07-11 22:06:07,MONTGOMERY,2,Woodridge,IDENTITY LOVER,4,2.99,12.99,PG-13,True
4858,2005-07-08 18:53:24,2005-07-17 20:32:24,BOWENS,1,Lethbridge,RUN PACIFIC,3,0.99,25.99,R,True
4859,2005-07-08 18:54:04,2005-07-13 13:04:04,WHEAT,2,Woodridge,HOLIDAY GAMES,7,4.99,10.99,PG-13,True
4860,2005-07-08 18:54:07,2005-07-17 15:09:07,FREEMAN,1,Lethbridge,BREAKFAST GOLDFINGER,5,4.99,18.99,G,True
4861,2005-07-08 18:57:30,2005-07-16 15:12:30,WILES,2,Woodridge,PANKY SUBMARINE,4,4.99,20.99,G,True
4862,2005-07-08 19:02:46,2005-07-17 20:17:46,HOLT,1,Lethbridge,BENEATH RUSH,6,0.99,27.99,NC-17,True
4863,2005-07-08 19:03:15,2005-07-11 21:29:15,FRANCISCO,1,Lethbridge,ACADEMY DINOSAUR,6,0.99,20.99,PG,True
4864,2005-07-08 19:05:34,2005-07-17 15:05:34,OBRIEN,2,Woodridge,PACKER MADIGAN,3,0.99,20.99,PG-13,True
4865,2005-07-08 19:09:04,2005-07-13 21:25:04,EAST,1,Lethbridge,GENTLEMEN STAGE,6,2.99,22.99,PG-13,True
4866,2005-07-08 19:09:59,2005-07-15 00:51:59,HORTON,1,Lethbridge,TELEGRAPH VOYAGE,3,4.99,20.99,PG,True
4867,2005-07-08 19:10:52,2005-07-09 21:43:52,MCALISTER,2,Woodridge,TIMBERLAND SKY,3,0.99,13.99,G,True
4868,2005-07-08 19:13:50,2005-07-14 20:59:50,JOY,2,Woodridge,DRIVING POLISH,6,4.99,21.99,NC-17,True
4869,2005-07-08 19:14:05,2005-07-15 22:27:05,GAITHER,2,Woodridge,NOON PAPI,5,2.99,12.99,G,True
4870,2005-07-08 19:14:45,2005-07-12 18:58:45,VARGAS,1,Lethbridge,PILOT HOOSIERS,6,2.99,17.99,PG,True
4871,2005-07-08 19:19:52,2005-07-13 20:27:52,OLIVER,2,Woodridge,MAIDEN HOME,3,4.99,9.99,PG,True
4872,2005-07-08 19:23:16,2005-07-10 14:17:16,HAMILTON,2,Woodridge,HANOVER GALAXY,5,4.99,21.99,NC-17,True
4873,2005-07-08 19:23:32,2005-07-11 15:24:32,OLIVARES,2,Woodridge,WOMEN DORADO,4,0.99,23.99,R,True
4874,2005-07-08 19:23:38,2005-07-13 14:39:38,FERNANDEZ,1,Lethbridge,LIES TREATMENT,7,4.99,28.99,NC-17,True
4875,2005-07-08 19:24:17,2005-07-11 19:15:17,LOMBARDI,2,Woodridge,CORE SUIT,3,2.99,24.99,PG-13,True
4876,2005-07-08 19:27:50,2005-07-14 15:42:50,SUTTON,1,Lethbridge,HOMEWARD CIDER,5,0.99,19.99,R,True
4877,2005-07-08 19:31:02,2005-07-15 19:05:02,MILES,2,Woodridge,HARPER DYING,3,0.99,15.99,PG-13,True
4878,2005-07-08 19:33:49,2005-07-17 17:47:49,WILLIS,1,Lethbridge,SWEETHEARTS SUSPECTS,3,0.99,13.99,G,True
4879,2005-07-08 19:34:55,2005-07-09 15:53:55,AUSTIN,1,Lethbridge,FERRIS MOTHER,3,2.99,13.99,PG,True
4880,2005-07-08 19:36:17,2005-07-13 00:01:17,WALTERS,2,Woodridge,TRAP GUYS,3,4.99,11.99,G,True
4881,2005-07-08 19:40:34,2005-07-09 17:08:34,GILLILAND,1,Lethbridge,VISION TORQUE,5,0.99,16.99,PG-13,True
4882,2005-07-08 19:42:03,2005-07-16 22:24:03,RUIZ,2,Woodridge,WORST BANGER,4,2.99,26.99,PG,True
4883,2005-07-08 19:46:58,2005-07-10 15:48:58,PREWITT,1,Lethbridge,FAMILY SWEET,4,0.99,24.99,R,True
4884,2005-07-08 19:49:17,2005-07-15 23:14:17,SIKES,1,Lethbridge,SEATTLE EXPECATIONS,4,4.99,18.99,PG-13,True
4885,2005-07-08 19:51:17,2005-07-12 16:02:17,KIM,1,Lethbridge,BRIGHT ENCOUNTERS,4,4.99,12.99,PG-13,True
4886,2005-07-08 19:53:22,2005-07-09 17:05:22,GILLETTE,1,Lethbridge,ROSES TREASURE,5,4.99,23.99,PG-13,True
4887,2005-07-08 19:59:14,2005-07-15 22:53:14,PEMBERTON,2,Woodridge,SHOCK CABIN,7,2.99,15.99,PG-13,True
4888,2005-07-08 20:04:27,2005-07-10 14:53:27,MEEHAN,2,Woodridge,EARTH VISION,7,0.99,29.99,PG-13,True
4889,2005-07-08 20:04:43,2005-07-13 17:57:43,BROWN,2,Woodridge,WILLOW TRACY,6,2.99,20.99,R,True
4890,2005-07-08 20:05:38,2005-07-14 14:55:38,VEST,2,Woodridge,SHAKESPEARE SADDLE,6,2.99,26.99,PG-13,True
4891,2005-07-08 20:06:19,2005-07-16 18:52:19,MURPHY,2,Woodridge,GUNFIGHT MOON,5,0.99,16.99,NC-17,True
4892,2005-07-08 20:06:25,2005-07-14 20:04:25,ELLIOTT,2,Woodridge,SENSE GREEK,4,4.99,23.99,R,True
4893,2005-07-08 20:19:55,2005-07-15 21:28:55,OLIVER,1,Lethbridge,ICE CROSSING,5,2.99,28.99,R,True
4894,2005-07-08 20:21:31,2005-07-11 01:59:31,LUCAS,1,Lethbridge,DIARY PANIC,7,2.99,20.99,G,True
4895,2005-07-08 20:22:05,2005-07-12 20:49:05,FRAZIER,2,Woodridge,MIDNIGHT WESTWARD,3,0.99,19.99,G,True
4896,2005-07-08 20:23:15,2005-07-10 15:38:15,PORTER,1,Lethbridge,PARTY KNOCK,7,2.99,11.99,PG,True
4897,2005-07-08 20:25:11,2005-07-09 17:16:11,FLEMING,2,Woodridge,OUTFIELD MASSACRE,4,0.99,18.99,NC-17,True
4898,2005-07-08 20:31:43,2005-07-15 15:58:43,MCCOY,1,Lethbridge,QUEEN LUKE,5,4.99,22.99,PG-13,True
4899,2005-07-08 20:37:11,2005-07-10 21:53:11,LOPEZ,1,Lethbridge,BOUND CHEAPER,5,0.99,17.99,PG,True
4900,2005-07-08 20:38:06,2005-07-09 22:45:06,MOTLEY,1,Lethbridge,SATURDAY LAMBS,3,4.99,28.99,G,True
4901,2005-07-08 20:44:51,2005-07-10 01:04:51,RHOADS,1,Lethbridge,JACKET FRISCO,5,2.99,16.99,PG-13,True
4902,2005-07-08 20:49:30,2005-07-13 16:54:30,OLVERA,1,Lethbridge,JERK PAYCHECK,3,2.99,13.99,NC-17,True
4903,2005-07-08 20:50:05,2005-07-13 15:27:05,CRAWFORD,2,Woodridge,GROOVE FICTION,6,0.99,13.99,NC-17,True
4904,2005-07-08 20:53:27,2005-07-18 01:16:27,RAY,2,Woodridge,HYDE DOCTOR,5,2.99,11.99,G,True
4905,2005-07-08 20:56:00,2005-07-12 00:19:00,MENDOZA,1,Lethbridge,TITANS JERK,4,4.99,11.99,PG,True
4906,2005-07-08 20:59:13,2005-07-15 01:12:13,MCDUFFIE,1,Lethbridge,FREDDY STORM,6,4.99,21.99,NC-17,True
4907,2005-07-08 21:01:41,2005-07-13 02:23:41,CHAPMAN,2,Woodridge,EARLY HOME,6,4.99,27.99,NC-17,True
4908,2005-07-08 21:05:44,2005-07-17 21:33:44,DUNN,1,Lethbridge,HOMICIDE PEACH,6,2.99,21.99,PG-13,True
4909,2005-07-08 21:07:24,2005-07-10 22:34:24,STANLEY,2,Woodridge,FIREBALL PHILADELPHIA,4,0.99,25.99,PG-13,True
4910,2005-07-08 21:13:56,2005-07-18 02:39:56,HOWELL,1,Lethbridge,SLEEPING SUSPECTS,7,4.99,13.99,PG-13,True
4911,2005-07-08 21:20:26,2005-07-15 03:11:26,WARD,1,Lethbridge,WITCHES PANIC,6,4.99,10.99,NC-17,True
4912,2005-07-08 21:26:11,2005-07-18 02:19:11,BARNETT,1,Lethbridge,HUMAN GRAFFITI,3,2.99,22.99,NC-17,True
4913,2005-07-08 21:27:48,2005-07-18 02:51:48,ARCE,1,Lethbridge,DEEP CRUSADE,6,4.99,20.99,PG-13,True
4914,2005-07-08 21:30:53,2005-07-17 01:29:53,ELROD,2,Woodridge,BERETS AGENT,5,2.99,20.99,PG-13,True
4915,2005-07-08 21:31:22,2005-07-13 16:45:22,SNYDER,1,Lethbridge,MUSCLE BRIGHT,7,2.99,23.99,G,True
4916,2005-07-08 21:32:17,2005-07-14 20:55:17,RICHARDS,2,Woodridge,MODEL FISH,4,4.99,11.99,PG-13,True
4917,2005-07-08 21:32:30,2005-07-09 15:34:30,GRAHAM,2,Woodridge,RACER EGG,7,2.99,19.99,NC-17,True
4918,2005-07-08 21:37:31,2005-07-11 20:16:31,ALVAREZ,1,Lethbridge,SQUAD FISH,3,2.99,14.99,PG,True
4919,2005-07-08 21:41:54,2005-07-11 23:14:54,ROSE,1,Lethbridge,INDEPENDENCE HOTEL,5,0.99,21.99,NC-17,True
4920,2005-07-08 21:42:10,2005-07-15 03:08:10,ROMERO,1,Lethbridge,VAMPIRE WHALE,4,4.99,11.99,NC-17,True
4921,2005-07-08 21:43:21,2005-07-10 16:06:21,WEST,2,Woodridge,BRANNIGAN SUNRISE,4,4.99,27.99,PG,True
4922,2005-07-08 21:44:00,2005-07-10 02:58:00,MALCOLM,1,Lethbridge,OSCAR GOLD,7,2.99,29.99,PG,True
4923,2005-07-08 21:44:39,2005-07-17 15:50:39,GARCIA,2,Woodridge,DANCING FEVER,6,0.99,20.99,G,True
4924,2005-07-08 21:55:25,2005-07-16 16:52:25,CUNNINGHAM,2,Woodridge,VIRTUAL SPOILERS,3,4.99,14.99,NC-17,True
4925,2005-07-08 21:56:00,2005-07-14 17:17:00,PETERSON,2,Woodridge,INVASION CYCLONE,5,2.99,12.99,PG,True
4926,2005-07-08 22:01:48,2005-07-18 03:27:48,PULLEN,1,Lethbridge,TRADING PINOCCHIO,6,4.99,22.99,PG,True
4927,2005-07-08 22:05:35,2005-07-14 23:22:35,MORALES,1,Lethbridge,MASKED BUBBLE,6,0.99,12.99,PG-13,True
4928,2005-07-08 22:05:41,2005-07-09 23:09:41,BENNETT,2,Woodridge,VOYAGE LEGALLY,6,0.99,28.99,PG-13,True
4929,2005-07-08 22:06:18,2005-07-17 18:17:18,RHODES,2,Woodridge,CLUB GRAFFITI,4,0.99,20.99,PG-13,True
4930,2005-07-08 22:15:48,2005-07-15 21:02:48,REA,1,Lethbridge,ICE CROSSING,5,2.99,28.99,R,True
4931,2005-07-08 22:16:18,2005-07-17 03:42:18,GREGORY,1,Lethbridge,MOVIE SHAKESPEARE,6,4.99,27.99,PG,True
4932,2005-07-08 22:17:40,2005-07-15 22:13:40,EGGLESTON,2,Woodridge,UNCUT SUICIDES,7,2.99,29.99,PG-13,True
4933,2005-07-08 22:18:29,2005-07-13 03:47:29,LARUE,1,Lethbridge,BILL OTHERS,6,2.99,12.99,PG-13,True
4934,2005-07-08 22:18:42,2005-07-10 20:44:42,MCCURDY,2,Woodridge,GREEDY ROOTS,7,0.99,14.99,R,True
4935,2005-07-08 22:20:56,2005-07-12 01:01:56,GEORGE,1,Lethbridge,MOON BUNCH,7,0.99,20.99,PG,True
4936,2005-07-08 22:24:50,2005-07-15 03:14:50,PENA,1,Lethbridge,HURRICANE AFFAIR,6,2.99,11.99,PG,True
4937,2005-07-08 22:29:59,2005-07-15 21:51:59,LOWE,1,Lethbridge,AIRPLANE SIERRA,6,4.99,28.99,PG-13,True
4938,2005-07-08 22:32:53,2005-07-14 16:48:53,EAST,2,Woodridge,INTRIGUE WORST,6,0.99,20.99,G,True
4939,2005-07-08 22:35:30,2005-07-17 22:05:30,SIKES,2,Woodridge,PUNK DIVORCE,6,4.99,18.99,PG,True
4940,2005-07-08 22:36:06,2005-07-15 04:28:06,BANKS,2,Woodridge,DAY UNFAITHFUL,3,4.99,16.99,G,True
4941,2005-07-08 22:39:10,2005-07-15 17:49:10,PITT,2,Woodridge,SPY MILE,6,2.99,13.99,PG-13,True
4942,2005-07-08 22:42:47,2005-07-15 04:36:47,ORTIZ,1,Lethbridge,WIND PHANTOM,6,0.99,12.99,R,True
